Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,mod name,age,nationality,value_eur,overall,Season
Forward,25,,,18.0,,,9.0,9.0,5.0,3.0,,,,,,,,,,2,442,17.68,3.0,50.0,,,,3,0,20,6.0,1,0.0,0.0,1.0,0.0,0.04,0.0,0.0,25.0,7.0,28%,3.0,,,,,,,,,Hélder Costa,24,Portugal,9000000,75,2018-19
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Tomer Hemed,31,Israel,2100000,71,2018-19
Midfielder,32,,,46.0,76%,,6.0,30.0,13.0,6.0,,168.0,89.0,83.0,7.0,25.0,21.0,,0.0,3,"1,740",54.38,2.0,38.0,13%,6.0,105.0,1,1,26,1.0,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,16.0,1.0,6%,1.0,,,,,,,,,Jordan Henderson,28,England,18000000,82,2018-19
Midfielder,32,,,24.0,50%,,8.0,12.0,25.0,13.0,,121.0,66.0,112.0,12.0,17.0,28.0,,0.0,0,659,20.59,1.0,24.0,17%,4.0,21.0,4,0,17,9.0,3,0.0,2.0,1.0,0.0,0.09,0.0,0.0,19.0,6.0,32%,2.0,,,,,,,,,Jeff Hendrick,26,Republic of Ireland,8000000,75,2018-19
Goalkeeper,18,5.0,26.0,,,,,,,,,,,,,,,0.0,1.0,0,450,25.0,,,,,117.0,0,0,0,,0,,,,,,,,,,,,44.0,1.0,11.0,12.0,6.0,5.0,66.0,143.0,Wayne Hennessey,31,Wales,4000000,75,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jake Hesketh,22,England,1300000,67,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heurelho Gomes,37,Brazil,600000,77,2018-19
Forward,14,,,10.0,,,19.0,1.0,5.0,3.0,,,,,,,,,,0,316,22.57,2.0,2.0,,,,0,0,6,11.0,5,0.0,5.0,0.0,2.0,0.36,0.0,0.0,46.0,15.0,33%,5.0,,,,,,,,,Gonzalo Higuaín,30,Argentina,57000000,88,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Tommie Hoban,24,Republic of Ireland,825000,67,2018-19
Defender,13,4.0,24.0,28.0,43%,2.0,0.0,23.0,76.0,37.0,0.0,81.0,81.0,54.0,5.0,33.0,24.0,2.0,0.0,0,621,47.77,0.0,2.0,0%,0.0,57.0,2,0,15,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Wesley Hoedt,24,Netherlands,8500000,76,2018-19
Midfielder,29,,,78.0,53%,,3.0,72.0,17.0,9.0,,234.0,153.0,152.0,9.0,31.0,34.0,,1.0,1,"1,546",53.31,1.0,6.0,33%,6.0,70.0,8,1,58,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,13%,0.0,,,,,,,,,Jonathan Hogg,29,England,6000000,76,2018-19
Midfielder,32,,,40.0,68%,,12.0,32.0,25.0,9.0,,114.0,120.0,200.0,23.0,19.0,52.0,,0.0,1,443,13.84,2.0,85.0,21%,2.0,15.0,4,0,35,8.0,3,0.0,3.0,0.0,1.0,0.09,0.0,0.0,40.0,10.0,25%,3.0,,,,,,,,,David Hoilett,28,Canada,5500000,74,2018-19
Defender,10,1.0,10.0,11.0,64%,0.0,0.0,12.0,37.0,21.0,0.0,54.0,37.0,25.0,3.0,21.0,9.0,0.0,0.0,0,614,61.4,0.0,1.0,0%,0.0,34.0,1,0,6,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Rob Holding,22,England,7500000,74,2018-19
Defender,5,0.0,9.0,5.0,80%,0.0,0.0,3.0,31.0,14.0,0.0,21.0,28.0,20.0,2.0,14.0,17.0,0.0,0.0,0,253,50.6,0.0,0.0,0%,0.0,26.0,1,0,2,1.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Mason Holgate,21,England,9000000,76,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Nathan Holland,20,England,675000,62,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Tareiq Holmes-Dennis,22,England,525000,64,2018-19
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Fraser Hornby,18,Scotland,625000,62,2018-19
Forward,10,,,8.0,,,2.0,3.0,0.0,0.0,,,,,,,,,,1,207,20.7,2.0,22.0,,,,0,0,1,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,50%,1.0,,,,,,,,,Callum Hudson-Odoi,17,England,1800000,68,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Sam Hughes,21,England,825000,65,2018-19
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jordan Hugill,26,England,3900000,72,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Cameron Humphreys-Grant,19,England,600000,62,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Uwe Hünemeier,32,Germany,1000000,70,2018-19
Midfielder,1,,,6.0,33%,,0.0,1.0,0.0,0.0,,2.0,6.0,3.0,0.0,0.0,1.0,,0.0,0,23,23.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Emerson Hyndman,22,United States,1200000,67,2018-19
Midfielder,31,,,71.0,69%,,10.0,60.0,28.0,14.0,,269.0,188.0,179.0,22.0,48.0,30.0,,1.0,3,"1,793",57.84,4.0,29.0,28%,7.0,107.0,7,2,47,0.0,4,0.0,3.0,1.0,1.0,0.13,0.0,0.0,53.0,19.0,36%,1.0,,,,,,,,,Pierre-Emile Højbjerg,22,Denmark,10000000,76,2018-19
Midfielder,19,,,6.0,83%,,4.0,4.0,4.0,1.0,,33.0,44.0,62.0,26.0,2.0,6.0,,0.0,1,250,13.16,0.0,27.0,37%,2.0,5.0,1,0,8,0.0,1,0.0,1.0,0.0,1.0,0.05,0.0,0.0,9.0,3.0,33%,1.0,,,,,,,,,Jordon Ibe,22,England,7500000,74,2018-19
Forward,30,,,6.0,,,5.0,2.0,2.0,1.0,,,,,,,,,,3,276,9.2,3.0,6.0,,,,2,0,14,8.0,1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,18.0,6.0,33%,3.0,,,,,,,,,Kelechi Iheanacho,21,Nigeria,10500000,75,2018-19
Forward,24,,,30.0,,,11.0,5.0,7.0,2.0,,,,,,,,,,3,392,16.33,6.0,14.0,,,,1,0,16,6.0,7,2.0,5.0,0.0,1.0,0.29,3.0,0.0,55.0,23.0,42%,8.0,,,,,,,,,Danny Ings,25,England,9500000,76,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Ryan Inniss,23,England,775000,66,2018-19
Forward,30,,,15.0,,,8.0,2.0,11.0,10.0,,,,,,,,,,1,349,11.63,4.0,13.0,,,,4,0,24,12.0,1,0.0,1.0,0.0,0.0,0.03,0.0,0.0,29.0,10.0,34%,4.0,,,,,,,,,Isaac Success,22,Nigeria,5500000,73,2018-19
Forward,23,,,5.0,,,2.0,4.0,4.0,3.0,,,,,,,,,,1,294,12.78,2.0,54.0,,,,1,0,13,6.0,3,0.0,3.0,0.0,2.0,0.13,0.0,0.0,13.0,4.0,31%,1.0,,,,,,,,,Ivan Cavaleiro,24,Portugal,9000000,75,2018-19
Forward,35,,,28.0,,,11.0,12.0,10.0,4.0,,,,,,,,,,6,951,27.17,10.0,57.0,,,,0,0,8,2.0,3,0.0,3.0,0.0,0.0,0.09,0.0,0.0,35.0,14.0,40%,3.0,,,,,,,,,Alex Iwobi,22,Nigeria,11500000,76,2018-19
Defender,7,2.0,2.0,7.0,71%,0.0,0.0,2.0,13.0,6.0,0.0,14.0,24.0,20.0,0.0,14.0,15.0,0.0,0.0,0,192,27.43,0.0,0.0,0%,0.0,11.0,0,1,2,0.0,1,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,Phil Jagielka,35,England,2400000,78,2018-19
Forward,19,,,32.0,,,5.0,11.0,2.0,0.0,,,,,,,,,,0,277,14.58,0.0,23.0,,,,2,0,19,6.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,6.0,29%,0.0,,,,,,,,,Alireza Jahanbakhsh,24,Iran,13000000,78,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Matty James,26,England,4200000,73,2018-19
Defender,18,3.0,22.0,36.0,67%,0.0,5.0,32.0,61.0,27.0,0.0,103.0,71.0,56.0,14.0,20.0,13.0,0.0,0.0,2,599,33.28,1.0,61.0,23%,1.0,46.0,3,0,16,1.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Daryl Janmaat,28,Netherlands,7000000,77,2018-19
Forward,3,,,2.0,,,1.0,0.0,1.0,1.0,,,,,,,,,,0,9,3.0,0.0,1.0,,,,0,0,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33%,1.0,,,,,,,,,Vincent Janssen,24,Netherlands,10000000,76,2018-19
Defender,3,0.0,3.0,3.0,67%,0.0,0.0,0.0,2.0,1.0,0.0,8.0,4.0,6.0,0.0,1.0,2.0,0.0,0.0,0,75,25.0,0.0,3.0,0%,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Carl Jenkinson,26,England,1000000,69,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Moritz Jenz,19,Germany,130000,54,2018-19
Midfielder,38,,,113.0,51%,,5.0,40.0,40.0,12.0,,264.0,182.0,212.0,13.0,21.0,40.0,,0.0,8,"1,863",49.03,7.0,196.0,32%,4.0,124.0,4,0,53,0.0,1,0.0,0.0,1.0,1.0,0.03,0.0,0.0,18.0,3.0,17%,0.0,,,,,,,,,João Moutinho,31,Portugal,15000000,81,2018-19
Midfielder,38,,,113.0,51%,,5.0,40.0,40.0,12.0,,264.0,182.0,212.0,13.0,21.0,40.0,,0.0,8,"1,863",49.03,7.0,196.0,32%,4.0,124.0,4,0,53,0.0,1,0.0,0.0,1.0,1.0,0.03,0.0,0.0,18.0,3.0,17%,0.0,,,,,,,,,João Moutinho,20,Portugal,1100000,65,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,João Virgínia,18,Portugal,260000,59,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joel Pereira,22,Portugal,3200000,71,2018-19
Midfielder,12,,,10.0,30%,,0.0,3.0,5.0,3.0,,35.0,17.0,18.0,2.0,3.0,6.0,,0.0,0,250,20.83,0.0,9.0,11%,0.0,13.0,4,0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0%,0.0,,,,,,,,,Stefan Johansen,27,Norway,7500000,75,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Declan John,23,Wales,2200000,70,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Darnell Johnson,19,England,400000,60,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sam Johnstone,25,England,6500000,75,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Jonathan Williams,24,Wales,2300000,70,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Curtis Jones,17,England,550000,61,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Corey Jordan,19,England,300000,59,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Jordan Williams,25,England,250000,60,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Jordan Williams,18,England,180000,56,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Josh Dasilva,19,England,600000,62,2018-19
Defender,21,3.0,26.0,25.0,56%,1.0,4.0,38.0,106.0,55.0,1.0,60.0,99.0,78.0,0.0,60.0,46.0,0.0,0.0,0,550,26.19,0.0,1.0,0%,0.0,45.0,2,1,22,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Christian Kabasele,27,Belgium,10000000,78,2018-19
Forward,20,,,22.0,,,5.0,4.0,9.0,5.0,,,,,,,,,,0,296,14.8,0.0,15.0,,,,2,0,24,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,21%,1.0,,,,,,,,,Elias Kachunga,26,DR Congo,2800000,71,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Sullay Kaikai,22,England,1000000,67,2018-19
Forward,13,,,8.0,,,0.0,1.0,5.0,2.0,,,,,,,,,,0,226,17.38,1.0,18.0,,,,2,0,24,7.0,3,0.0,3.0,0.0,0.0,0.23,1.0,0.0,21.0,10.0,48%,4.0,,,,,,,,,Aboubakar Kamara,23,France,3200000,71,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Herbie Kane,19,England,750000,64,2018-19
Midfielder,36,,,74.0,55%,,13.0,44.0,26.0,15.0,,238.0,146.0,200.0,32.0,27.0,41.0,,0.0,4,"2,021",56.14,4.0,19.0,32%,4.0,35.0,3,0,35,6.0,4,0.0,1.0,3.0,0.0,0.11,0.0,0.0,29.0,6.0,21%,4.0,,,,,,,,,N'Golo Kanté,27,France,63000000,89,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loris Karius,25,Germany,11500000,79,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orestis Karnezis,32,Greece,7000000,79,2018-19
Midfielder,18,,,28.0,61%,,0.0,15.0,25.0,17.0,,56.0,61.0,78.0,11.0,16.0,27.0,,0.0,1,271,15.06,2.0,10.0,10%,1.0,9.0,4,0,18,0.0,1,0.0,0.0,1.0,0.0,0.06,0.0,0.0,5.0,2.0,40%,0.0,,,,,,,,,Beram Kayal,30,Israel,2900000,72,2018-19
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Olarenwaju Kayode,25,Nigeria,7500000,74,2018-19
Defender,33,13.0,39.0,41.0,61%,1.0,4.0,43.0,183.0,115.0,1.0,161.0,245.0,159.0,6.0,192.0,125.0,0.0,1.0,2,"1,592",48.24,3.0,4.0,25%,0.0,102.0,2,0,22,0.0,1,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,Michael Keane,25,England,13500000,79,2018-19
Midfielder,7,0.0,3.0,3.0,33%,0.0,0.0,0.0,3.0,2.0,0.0,5.0,12.0,7.0,4.0,4.0,3.0,0.0,0.0,0,29,4.14,0.0,2.0,50%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Neeskens Kebano,26,DR Congo,3700000,72,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caoimhin Kelleher,19,Republic of Ireland,230000,58,2018-19
Defender,13,3.0,21.0,21.0,62%,0.0,0.0,11.0,85.0,41.0,0.0,42.0,57.0,39.0,0.0,35.0,26.0,1.0,0.0,0,357,27.46,0.0,2.0,50%,0.0,36.0,2,0,6,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Martin Kelly,28,England,5500000,75,2018-19
Defender,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Matthew Kennedy,23,Scotland,750000,65,2018-19
Defender,10,1.0,15.0,22.0,73%,0.0,0.0,17.0,30.0,14.0,0.0,51.0,51.0,43.0,5.0,23.0,11.0,0.0,0.0,1,427,42.7,1.0,17.0,24%,0.0,18.0,1,0,10,0.0,0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,Jonjoe Kenny,21,England,3000000,71,2018-19
Forward,0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0,0,0.0,0.0,0.0,,,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Ryan Kent,21,England,1800000,69,2018-19
Defender,1,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Maximilian Kilman,21,England,180000,56,2018-19
Forward,35,,,30.0,,,18.0,7.0,13.0,9.0,,,,,,,,,,3,802,22.91,10.0,43.0,,,,3,0,53,7.0,12,1.0,9.0,2.0,1.0,0.34,5.0,0.0,72.0,23.0,32%,10.0,,,,,,,,,Joshua King,26,Norway,12500000,78,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Nya Kirby,18,England,325000,59,2018-19
Midfielder,0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0%,0.0,,,,,,,,,Davy Klaassen,25,Netherlands,15500000,79,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Ragnar Klavan,32,Estonia,5000000,77,2018-19
Defender,0,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0%,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Josh Knight,20,England,425000,61,2018-19
Midfielder,30,,,33.0,64%,,10.0,29.0,6.0,2.0,,120.0,100.0,109.0,32.0,16.0,8.0,,0.0,6,616,20.53,6.0,107.0,36%,1.0,38.0,4,1,22,3.0,2,0.0,0.0,2.0,0.0,0.07,0.0,0.0,27.0,9.0,33%,2.0,,,,,,,,,Anthony Knockaert,26,France,8000000,75,2018-19
Defender,17,5.0,7.0,16.0,63%,0.0,2.0,16.0,55.0,38.0,0.0,68.0,55.0,34.0,3.0,36.0,17.0,0.0,0.0,0,"1,227",72.18,0.0,0.0,0%,0.0,63.0,6,0,17,1.0,1,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,Vincent Kompany,32,Belgium,22000000,85,2018-19
Defender,32,3.0,65.0,74.0,62%,1.0,1.0,65.0,97.0,38.0,1.0,121.0,162.0,85.0,10.0,54.0,36.0,1.0,1.0,1,"1,149",35.91,1.0,28.0,14%,1.0,70.0,4,0,20,2.0,1,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,Terence Kongolo,24,Netherlands,8500000,76,2018-19
Defender,17,3.0,23.0,19.0,58%,0.0,0.0,30.0,70.0,45.0,0.0,80.0,59.0,46.0,1.0,25.0,28.0,0.0,0.0,0,891,52.41,0.0,0.0,0%,0.0,59.0,1,0,9,0.0,3,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,Laurent Koscielny,32,France,12500000,82,2018-19
Midfielder,31,,,58.0,55%,,4.0,16.0,31.0,17.0,,113.0,149.0,161.0,12.0,64.0,72.0,,0.0,2,765,24.68,0.0,8.0,13%,1.0,20.0,3,0,34,3.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,8.0,40%,2.0,,,,,,,,,Cheikhou Kouyaté,28,Senegal,6000000,76,2018-19
Goalkeeper,0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0,0,0.0,,,,,0.0,0,0,0,,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tim Krul,30,Netherlands,2600000,73,2018-19
Forward,35,,,35.0,,,19.0,15.0,29.0,22.0,,,,,,,,,,8,771,22.03,6.0,29.0,,,,2,0,51,24.0,13,0.0,12.0,1.0,1.0,0.37,0.0,1.0,81.0,30.0,37%,13.0,,,,,,,,,Alexandre Lacazette,27,France,36500000,84,2018-19
